,title,release_date,genre,run_time,certification,user_score,original_language,movie_budget,movie_revenue,keywords,actors,director_list
0,The Lion King II: Simba's Pride,10/24/1998 ,"['Adventure', 'Animation', 'Family']",1h 21m,G,69,English,,,"['africa', 'baby', 'lion', 'friendship', 'father daughter relationship']","['Matthew Broderick', 'Neve Campbell', 'Andy Dick', 'Robert Guillaume', 'James Earl Jones', 'Moira Kelly', 'Nathan Lane', 'Jason Marsden']",['Darrell Rooney']
0,The Night Comes for Us,11/17/2018 ,"['Action', 'Thriller', 'Crime']",2h 1m,R,69,Indonesian,,,"['assassin', 'chinese mafia', 'indonesia', 'elite unit', 'gore', 'massacre', 'fighting', 'triad', 'ruthless killer', 'workshop', 'graphic violence']","['Joe Taslim', 'Iko Uwais', 'Asha Kenyeri Bermudez', 'Sunny Pang', 'Salvita Decorte', 'Abimana Aryasatya', 'Zack Lee', 'Dimas Anggara']",['Timo Tjahjanto']
0,The Crimson Rivers,06/29/2001 ,"['Crime', 'Mystery', 'Thriller']",1h 46m,R,69,French,2365000,,"['skinhead', 'detective', 'nun', 'based on novel or book', 'mountain', 'secret', 'ritual', 'village', 'investigation', 'murder', 'serial killer', 'drug use', 'corpse', 'demon', 'policeman', 'graveyard']","['Jean Reno', 'Vincent Cassel', 'Nadia Farès', 'Dominique Sanda', 'Karim Belkhadra', 'Jean-Pierre Cassel', 'Didier Flamand', 'Philippe Nahon']",['Mathieu Kassovitz']
0,Charlie St. Cloud,05/01/2010 ,"['Drama', 'Romance']",1h 39m,PG-13,69,English,44000000,48190704,"['sibling relationship', 'based on novel or book', 'sailing', 'ghost', 'young adult']","['Zac Efron', 'Amanda Crew', 'Charlie Tahan', 'Augustus Prew', 'Donal Logue', 'Kim Basinger', 'Ray Liotta', 'Dave Franco']",['Burr Steers']
0,Crime Busters,06/06/1977 ,"['Action', 'Comedy']",1h 50m,PG,69,Italian,,,"['crime fighter', 'harley davidson', 'police', 'police everyday life', 'police academy']","['Terence Hill', 'Bud Spencer', 'David Huddleston', 'Luciano Catenacci', 'Ezio Marano', 'Luciano Rossi', 'Luigi Casellato', 'Edy Biagetti']",['Enzo Barboni']
0,Dumplin',12/20/2018 ,"['Comedy', 'Drama']",1h 50m,PG-13,69,English,,,"['small town', 'texas', 'protest', 'musical', 'beauty pageant', 'based on young adult novel', 'plus size', 'fat shaming']","['Danielle Macdonald', 'Jennifer Aniston', 'Odeya Rush', 'Maddie Baillio', 'Bex Taylor-Klaus', 'Luke Benward', 'Georgie Flores', 'Dove Cameron']",['Anne Fletcher']
0,Water for Elephants,04/22/2011 ,"['Drama', 'Romance']",2h,PG-13,69,English,38000000,117094902,"['based on novel or book', 'elephant', 'clown', 'great depression', 'elephant trainer', 'veterinary']","['Reese Witherspoon', 'Robert Pattinson', 'Christoph Waltz', 'Paul Schneider', 'Jim Norton', 'Hal Holbrook', 'Mark Povinelli', 'Richard Brake']",['Francis Lawrence']
0,10 Cloverfield Lane,03/11/2016 ,"['Thriller', 'Science Fiction', 'Drama', 'Horror']",1h 44m,PG-13,69,English,15000000,108286421,"['kidnapping', 'bunker', 'paranoia', 'basement', 'survivalist', 'apocalypse', 'car accident', 'captive']","['Mary Elizabeth Winstead', 'John Goodman', 'John Gallagher Jr.', 'Douglas M. Griffin', 'Suzanne Cryer', 'Sumalee Montano', 'Bradley Cooper', 'Frank Mottek']",['Dan Trachtenberg']
0,Robot & Frank,08/16/2012 ,"['Science Fiction', 'Comedy', 'Drama', 'Crime']",1h 25m,PG-13,69,English,2500000,3325038,"['friendship', 'robot', 'senior citizen', 'cat thief']","['Frank Langella', 'Liv Tyler', 'James Marsden', 'Susan Sarandon', 'Peter Sarsgaard', 'Jeremy Strong', 'Jeremy Sisto', 'Bonnie Bentley']",['Jake Schreier']
0,Lost and Delirious,01/21/2001 ,"['Drama', 'Romance']",1h 43m,R,69,English,,,"['based on novel or book', 'roommate', 'identity', 'secret', 'passion', 'party', 'love', 'school', 'discovery', 'woman director']","['Piper Perabo', 'Jessica Paré', 'Mischa Barton', 'Jackie Burroughs', 'Mimi Kuzyk', 'Graham Greene', 'Emily VanCamp', 'Amy Stewart']",['Léa Pool']
0,Gorillas in the Mist,09/23/1988 ,"['Drama', 'History']",2h 9m,PG-13,69,English,22000000,,"['africa', 'gorilla', 'rwanda', 'photographer', 'mountain', 'menace', 'congo', 'biography', 'poacher', 'murder', 'jungle', 'sympathy', 'extinction', 'anthropologist']","['Sigourney Weaver', 'Bryan Brown', 'Julie Harris', 'John Omirah Miluwi', 'Iain Cuthbertson', 'Constantin Alexandrov', 'Waigwa Wachira', 'Iain Glen']",['Michael Apted']
0,Red Dragon,09/29/2002 ,"['Crime', 'Horror', 'Thriller', 'Drama', 'Mystery']",2h 4m,R,69,English,78000000,209196298,"['fbi', 'psychopath', 'murder', 'serial killer']","['Anthony Hopkins', 'Edward Norton', 'Ralph Fiennes', 'Harvey Keitel', 'Emily Watson', 'Mary-Louise Parker', 'Philip Seymour Hoffman', 'Anthony Heald']",['Brett Ratner']
0,The Lovely Bones,01/15/2010 ,"['Fantasy', 'Drama']",2h 16m,PG-13,69,English,65000000,93525586,"['rape', 'loss of loved one', 'based on novel or book', '1970s', 'evidence', 'tree', 'afterlife', 'serial killer', 'corpse', 'pedophile', 'teenage love', 'grieving', 'childhood sexual abuse', 'based on young adult novel']","['Saoirse Ronan', 'Rachel Weisz', 'Mark Wahlberg', 'Susan Sarandon', 'Stanley Tucci', 'Michael Imperioli', 'Rose McIver', 'Carolyn Dando']",['Peter Jackson']
0,Hawaiian Vacation,06/24/2011 ,"['Animation', 'Family', 'TV Movie', 'Comedy']",6m,G,69,English,,,['short'],"['Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Don Rickles', 'Estelle Harris', 'Wallace Shawn', 'John Ratzenberger', 'Blake Clark']",['Gary Rydstrom']
0,Bird Box,12/13/2018 ,"['Thriller', 'Drama', 'Science Fiction']",2h 4m,R,69,English,19800000,,"['based on novel or book', 'post-apocalyptic future', 'blindfold', 'doomsday', 'survival horror', 'woman director', 'white water rafting']","['Sandra Bullock', 'Trevante Rhodes', 'Jacki Weaver', 'Rosa Salazar', 'Danielle Macdonald', 'Lil Rel Howery', 'Tom Hollander', 'Machine Gun Kelly']",['Susanne Bier']
0,Love & Other Drugs,11/24/2010 ,"['Drama', 'Comedy', 'Romance']",1h 52m,R,69,English,30000000,102820008,"['letter', 'love', 'viagra', 'sexual freedom', 'free spirit']","['Jake Gyllenhaal', 'Anne Hathaway', 'Oliver Platt', 'Hank Azaria', 'Josh Gad', 'Gabriel Macht', 'Judy Greer', 'George Segal']",['Edward Zwick']
0,Blue Valentine,01/28/2011 ,"['Drama', 'Romance']",1h 52m,R,69,English,3500000,16566240,"['dancing', 'nurse', 'depression', 'classroom', 'bridge', 'marriage', 'truck', 'love', 'dysfunctional family', 'children']","['Ryan Gosling', 'Michelle Williams', 'John Doman', 'Mike Vogel', 'Ben Shenkman', 'Jen Jones', 'Maryann Plunkett', 'Faith Wladyka']",['Derek Cianfrance']
0,Little Manhattan,09/30/2005 ,"['Comedy', 'Romance']",1h 24m,PG,69,English,385373,1117920,"['new york city', 'jealousy', 'dream', 'karate', 'flower girl', 'marriage', 'love', 'television producer', 'school', 'divorce', 'first love', 'manhattan, new york city', 'interracial adoption']","['Josh Hutcherson', 'Charlie Ray', 'Bradley Whitford', 'Cynthia Nixon', 'Willie Garson', 'J. Kyle Manzay', 'Josh Pais', 'John Dossett']",['Mark Levin']
0,Wristcutters: A Love Story,01/24/2006 ,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1h 28m,R,69,English,,,"['suicide', 'independent film', 'break-up', 'ex-boyfriend ex-girlfriend relationship', 'record player', 'missing pet', 'grocery store', 'toast']","['Patrick Fugit', 'Shannyn Sossamon', 'Shea Whigham', 'Leslie Bibb', 'Will Arnett', 'Tom Waits', 'John Hawkes', 'Mark Boone Junior']",['Goran Dukic']
0,Wallace & Gromit: The Curse of the Were-Rabbit,10/07/2005 ,"['Adventure', 'Animation', 'Comedy', 'Family']",1h 25m,G,69,English,30000000,192610372,"['competition', 'garden', 'northern england', 'village', 'vegetable', 'yorkshire', 'stop motion', 'contest', 'dog', 'rabbit', 'pest control', 'giant vegetable', 'claymation', 'plasticine']","['Peter Sallis', 'Helena Bonham Carter', 'Ralph Fiennes', 'Peter Kay', 'Nicholas Smith', 'Liz Smith', 'Dicken Ashworth', 'John Thomson']","['Nick Park', 'Steve Box']"
